miRNA_ID	TCGA-KL-8346-01A	TCGA-KN-8433-11A	TCGA-KN-8432-01A	TCGA-KO-8409-01A	TCGA-KN-8430-11A	TCGA-KL-8331-01A	TCGA-KL-8336-11A	TCGA-KO-8413-01A	TCGA-KO-8403-11A	TCGA-KL-8345-01A	TCGA-KO-8410-01A	TCGA-KL-8344-01A	TCGA-KL-8327-01A	TCGA-KN-8426-11A	TCGA-KN-8434-11A	TCGA-KN-8424-11A	TCGA-KN-8424-01A	TCGA-KN-8427-01A	TCGA-KN-8427-11A	TCGA-KM-8476-01A	TCGA-KO-8406-01A	TCGA-KO-8403-01A	TCGA-KL-8334-01A	TCGA-KL-8335-01A	TCGA-KN-8436-01A	TCGA-KO-8405-01A	TCGA-KN-8437-01A	TCGA-KN-8437-11A	TCGA-KN-8419-11A	TCGA-KN-8419-01A	TCGA-KL-8326-11A	TCGA-KL-8326-01A	TCGA-KL-8328-01A	TCGA-KM-8477-01A	TCGA-KO-8407-01A	TCGA-KL-8342-01A	TCGA-KO-8417-01A	TCGA-KL-8336-01A	TCGA-KL-8330-01A	TCGA-KM-8440-01A	TCGA-KN-8422-11A	TCGA-KN-8431-11A	TCGA-KN-8431-01A	TCGA-KO-8415-11A	TCGA-KN-8432-11A	TCGA-KO-8411-01A	TCGA-KM-8438-01A	TCGA-KO-8416-01A	TCGA-KL-8332-01A	TCGA-KN-8418-01A	TCGA-KM-8443-01A	TCGA-KL-8323-01A	TCGA-KN-8428-11A	TCGA-KN-8426-01A	TCGA-KL-8340-01A	TCGA-KM-8442-01A	TCGA-KN-8433-01A	TCGA-KL-8324-11A	TCGA-KM-8639-01A	TCGA-KN-8423-01A	TCGA-KN-8429-01A	TCGA-KL-8337-01A	TCGA-KL-8341-01A	TCGA-KN-8430-01A	TCGA-KL-8338-01A	TCGA-KO-8404-01A	TCGA-KN-8422-01A	TCGA-KL-8333-01A	TCGA-KN-8434-01A	TCGA-KM-8441-01A	TCGA-KL-8339-01A	TCGA-KN-8435-01A	TCGA-KL-8339-11A	TCGA-KN-8425-11A	TCGA-KL-8324-01A	TCGA-KN-8423-11A	TCGA-KM-8439-01A	TCGA-KL-8332-11A	TCGA-KN-8428-01A	TCGA-KN-8421-01A	TCGA-KO-8408-01A	TCGA-KL-8343-01A	TCGA-KN-8429-11A	TCGA-KN-8425-01A	TCGA-KO-8414-01A	TCGA-KO-8415-01A	TCGA-KL-8325-01A	TCGA-KN-8436-11A	TCGA-KL-8329-11A	TCGA-KL-8329-01A	TCGA-KN-8435-11A
hsa-mir-181a-2	9.128807812841373	10.447212706412847	9.825264700996962	8.795326468616754	11.02894881040589	10.253115370792782	10.797283486174642	9.259731004261095	10.913880499815685	9.35845385572229	8.5666528873486	10.35392056210103	9.335352497968701	11.242387627775628	10.434246172463023	10.70103593084209	11.054473417461127	11.279527090930886	10.797969277425008	8.968173448250468	8.646506685795371	10.60517658326786	10.80125546425466	9.792792281868286	10.729046343984063	10.874555214936242	9.400880315557592	10.868403966681285	10.668838325442586	9.431787856583218	10.425254627862257	9.79703137305368	10.016436789056028	8.842688438194996	10.811767078886307	10.34532002317331	9.59429668853223	11.33338173892973	8.017980460635554	9.446348413833901	10.711324008405992	10.816380798680102	8.96958665423423	10.286366240081222	10.896574454358241	8.43702836731161	8.825407156525692	9.55049901682177	9.183096593683867	8.474822531372359	9.409739750356772	10.098014728393172	10.44790532500759	9.829327628280174	9.696885325038927	10.162353488358786	9.24483797450849	10.599528487523928	9.477603252371079	8.850204159260578	9.439662410156735	9.515712112965042	11.632330048636524	9.424115501698754	10.140683192411291	11.111121887604856	9.145995243566936	10.317531848261057	10.890945911753738	9.521845215844582	9.748439517610075	10.116062885167137	10.17676632893379	10.902439940840248	9.460697683613688	11.081771175462473	8.997398192172472	9.597126495443694	10.519809866027444	11.249858296811178	9.63039412575201	9.819586643251201	10.549098264027622	9.366626269529066	9.62348366275115	10.161645139110378	8.909674851391987	10.881486914918074	10.478209360848611	11.15314905692811	10.832704522595654
hsa-mir-181b-1	5.393019294907236	6.708027200585104	5.911981577564694	5.382764869962569	7.528169521112317	6.080872964398078	7.394349169551563	5.608340408870522	7.332526216009337	5.8221222527432746	5.166186507102319	6.871307255995834	5.672350489616423	7.401981814509496	7.353148625556827	6.977932538126137	6.809328363607847	7.939218448438512	7.5235767984899695	5.671940713065769	5.272184213814359	6.88444962688205	7.4703162304116955	6.7271962440668345	7.461158539850004	7.040765378487474	5.550066688705239	7.626429564938849	6.83459779931808	5.84482500344629	7.021746499165547	5.916039995916368	6.175140822708658	4.818129390968195	7.142010166224905	6.783656360030655	5.5519749615811245	7.3896268224296175	4.924659225442303	5.587740738853698	7.104883522107165	6.978386629952662	6.083427011734747	6.97641819405457	7.354509779777407	5.0007178777365935	5.686058882854541	5.967131501935243	5.80753444913244	5.321782447471308	5.452587593947645	6.155923791940338	7.217254877282076	6.2387977103246905	6.259372248022159	6.259752527034094	5.695307618398937	7.407708069616823	5.605378322141593	5.384192756419712	6.506864737646725	5.9471558405731955	7.393314675885488	6.160054557502448	6.947835591051502	8.393918951223547	5.037204510039919	6.2717837094384485	7.022576056576417	5.662749256732908	6.270118538187077	5.749232637791946	7.204593513184659	6.789849731722537	5.205107394576401	7.277980229574974	5.0590283583500435	6.624423724412449	6.37984560328828	8.416416884523427	5.717130796127183	6.586121360853089	7.532697089630079	5.523924183849583	5.738504831676355	6.5521377959230955	5.35442405539899	6.890789826995011	7.332518097566951	6.742722474528107	7.603286437148825
hsa-mir-181b-2	5.416962865547378	6.61815751640317	5.972736209872207	5.461338060337027	7.55096434277958	5.882432547244297	7.2919549529895455	5.469637454555674	7.309334646716418	5.960078178514029	5.20311033885994	6.844454602214416	5.770972013726144	7.265506911794137	7.201583983438824	6.975198548922597	6.83754367101349	7.820262144791773	7.45645614154532	5.552444887973039	5.190884254009458	6.7882512708188525	7.498828516122483	6.740385503686779	7.44466300892514	6.787627481074183	5.371778107719925	7.529554522981976	6.829801710172942	5.683782311754228	6.956938871363735	5.722597855636516	6.054255630629605	4.979813817462094	6.837205248330149	6.693991673077116	5.629405525155316	7.408785581609613	4.949251875563515	5.745778187584342	6.99632099423437	6.935504560234681	6.064001543696017	6.8930909760764125	7.363647830779022	4.9231201741169395	5.69565054777871	6.195036463969094	5.87569829492885	5.423846718525193	5.594917745054238	6.155923791940338	7.087971534936257	6.033815163051058	6.250854939729257	6.300590620834319	5.566928586775416	7.194984299769396	5.717485111075943	5.270240710961715	6.398021419859018	6.032380757050175	7.4495681093752815	6.046560403754817	6.919400785443203	8.155775371373478	4.868344716772911	6.167349858323048	6.935806554050706	5.498679941654306	6.177626493819621	5.719429537568476	7.21720641901491	6.723466560791935	5.310342047597687	7.28909610283433	5.043394860075278	6.5626476501124635	6.353017356559622	8.448308244403732	5.760451147092571	6.575719665083083	7.535751177528129	5.229261664511268	5.639658366884696	6.460227422493643	5.183655189552552	6.738563791791935	7.152705621927115	6.899619575257571	7.4724395752203305
hsa-mir-181c	4.403173289540291	6.252892631933037	3.8963408329786944	3.5785758809782418	7.083818790100436	4.979888292559811	6.585621586641972	4.674172377534956	6.606395055496687	3.837584642210373	4.011343024259315	5.715929519816339	3.9317221964860907	6.369679644067465	5.498817078043367	6.49979656360519	4.4687978156074895	5.043137815782541	6.903105786371654	4.214245206288683	4.408291896862056	5.498334777593396	5.659736219620705	6.811739622703476	5.086496378682471	4.982172841269459	6.39173160401976	6.514842843682953	6.4216441613656245	4.56231515253787	5.965128875263953	4.600466552333792	5.108867359271339	4.6743200813795776	4.955725919427755	4.917038135254662	3.62258579607678	4.569085155353048	3.2653948868464395	3.7328218553461645	6.22851921363241	6.103108903134595	4.023836217337402	5.807734455501036	6.790606819492733	3.762776563931345	4.313874172643812	4.694378894519288	4.711507956924066	3.766353137551704	4.50715184772328	3.8397193869794455	6.060119646350945	4.0878376386792405	5.064653877988201	4.425434664333415	4.830361412717257	5.962807208917085	6.215567575477575	4.721087975299308	4.288085576103749	3.756498893779176	4.379565723298965	4.611344560498754	5.616074841517988	5.140183994037047	4.051559605085478	5.915313372931467	5.773140446612496	5.916081401734967	3.918932866495447	3.7112110752875633	5.407577738272464	6.0179030281608465	3.1659551789524296	6.693100639865113	6.2152114892430195	4.784651176380383	5.2116393802014915	4.039073629135756	4.621518231207873	4.66278007014397	6.501425769116353	3.8981260072023423	4.19820212763829	4.945380578812604	3.1606827304581753	6.235134142741338	5.501837184902297	4.081863071921085	6.251408804074789
hsa-mir-181d	2.3838411260413754	3.4056069997548923	1.9355464954872557	1.9158034845091294	4.598904626196367	1.4773410912297718	3.9408894207605325	2.111663021061098	4.323373960441246	2.0487118896237115	1.629664362197007	3.463735833161943	1.5310365449889376	4.2439381142410895	3.127320441793707	4.013891788456794	1.2687655346310172	2.646415221912425	4.475757681007321	2.257761348631563	1.8431987883125862	2.8707910038098574	3.227457375416202	4.383866141684298	3.5591179366595753	1.5665657958004406	3.632255882731128	4.336132539784002	4.252184617968867	2.1683541737790395	2.9780063093068985	2.4806216150060076	2.719117712559006	2.326127433364957	2.86150522070031	2.988067308410958	1.5558490324311471	2.3682573797701387	1.2050245976142466	2.163415968162165	3.519152243786796	3.7996178549595965	2.0083000680130576	3.4016004328780114	4.387571402148908	1.529123287902877	2.9117247490980036	2.326157066197874	2.4870991261967896	1.8041456868946049	2.358346464486034	2.0346101483392265	3.5050876990615647	1.4596849860984966	2.8404950584143704	2.2364999657750024	1.5659485462800982	3.579504814542816	3.260497692399495	2.6250226144766704	2.5841789045483337	2.045712751875339	3.0705368530912946	2.086084664016752	3.089443235180075	3.467993998440868	1.65501424427928	1.6048157330702426	3.0048907325242866	2.5673049784306077	1.3296810435598183	1.4644722353378272	3.246529852258139	3.960929408461631	1.4825566175599199	4.328951611049757	3.192824299126631	2.404517879855433	2.835360221902926	2.767755423236798	2.386131368106601	2.9503933845915835	4.521973113321448	1.3479269616780938	0.9739697466673346	2.3472081162124905	1.5780363541887987	3.7882003113646974	3.4338761623712086	1.0061112784178214	3.9295474987163868
hsa-mir-182	14.43881091170894	9.946511961400516	14.770891531686928	14.525424985367499	12.267153452651286	14.88444441046879	12.556203482083584	15.005497397626073	11.571217971422756	13.44670653868358	13.867416735810641	12.478268700485245	14.857738527170051	12.662342324752272	10.715576456978699	10.865268950638729	15.354099451936866	12.706192077069991	10.915763762954986	14.361773497169127	14.660025065804994	15.382547164408829	14.726807590879602	14.72061182562406	9.090441435735231	15.380792599379031	11.964580204621043	10.992813749326801	11.08909984375168	15.40551938812903	10.52506840335676	14.898875891643268	14.59701094575081	13.92790348108861	14.932596979291864	13.36105424552459	15.717879332308675	15.414760362591707	14.984770580240259	15.577621375702396	10.420297573178779	12.04208452381121	14.78914822060805	10.469983751397825	12.579009371210317	15.569210507691727	15.511403875071741	14.830782765255252	12.51098345152803	15.571266935476151	14.330140226215486	14.388290856762941	11.118285184376916	15.85567431187368	15.191634376364762	14.9940981410533	14.967439199897298	10.891231959739933	12.077169186991474	14.584225540683772	14.605972399709428	14.784085750171759	14.680944501918562	14.064588323961262	15.042465306186369	8.258220980059942	14.05400413730183	14.361103506467876	14.99799872143787	12.211107545163822	15.746065946294195	15.466891247417944	11.056854491187664	11.850785145577927	14.0849342051526	12.57071943714908	12.12961620237882	9.808672875516505	15.004179742971742	11.319736941991522	15.345790171492498	15.064956878700198	12.195446242520813	15.214783048324884	14.827875580392817	15.372024132890864	14.856664932231883	12.419630257638696	11.137364864538585	15.390464357709234	11.073537714440747
hsa-mir-1825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.352036431963807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-1827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-183	12.658617876713624	8.582598960335414	12.673020606000682	12.61910656493162	11.207096123671374	12.877805858558741	11.526889265230368	12.996669581303125	10.2406159815969	11.113825579535852	12.250544252094368	10.76254317052526	12.318867271142253	11.367285223416921	9.321807219029832	9.475417480604758	13.362818727231524	12.04399350923268	9.778683619152607	12.555681658797635	12.22363035530218	12.771036667664744	12.822571163144405	12.777125751043785	6.973453543871652	13.54286212463301	11.120323888178568	9.649808431765262	9.665131946197342	14.13187423796784	9.370932687698131	13.375946344759775	12.459130502242079	13.419975948550938	12.925464896913207	11.378574242359104	13.721551277123488	14.342309590174805	13.260209797276893	13.635223482451423	8.951758161845637	10.558133346293793	13.748360718989085	9.096871737032913	11.33837290018387	12.960704927754433	14.112078890097159	12.709576105326533	11.20858226016393	13.57155562753205	11.982620815473481	12.266983537674427	9.914523260976635	14.406619837477148	13.271858951194751	12.857203126000162	13.188360364277365	9.698604412474602	11.830671737630936	12.79574020515485	12.394015247481082	12.574380953267939	13.022582224234611	13.012954542923495	12.755159092325982	6.579818790399038	12.659492854544453	12.686513358401577	12.968092981947946	11.189272865886666	13.470021746553178	13.506099444681027	9.798969264473719	10.24627221653479	12.339219393435629	11.1769168319086	11.140500695269818	8.6034197577765	13.439237622334703	9.088863553645815	13.694604150004727	14.002727801018688	10.816332281770359	13.811579124246729	13.259214797358107	13.925510286795703	13.036246051887815	10.906745964943909	10.101506176516454	13.016205142602221	9.975292050830085
hsa-mir-184	0.3038134732428209	3.8465459681074448	0.3050202758434259	0.0	2.741947768673156	0.7390971875547369	0.48999704593803095	1.665395954791621	2.2947889371132812	0.0	0.15879716832640506	0.17248495526821558	0.7546728986738871	0.8680340075384173	5.968746936854109	3.538575285855921	0.6817586862817929	0.4902620487905717	0.5381765754668586	0.0	0.3048345897586252	0.5215473004591765	3.0426347077371263	0.7612954870956654	0.20676698540709137	0.25845741665232325	0.1720586116204633	0.3873493050409606	0.9136971150496683	0.0	5.530618392807459	0.6122307551629013	0.7399897735794975	0.0	1.0318341492148646	0.5286733290556538	0.21620277892137035	1.1896512669643255	0.0	0.0	3.5343838812326314	5.729190746160815	0.0	4.5748403518168494	2.6913932384433754	0.0	0.22862170108484842	0.6185111911299496	0.1833086478602566	0.19736344238604783	0.35070995820047324	0.3892496042426242	5.278483989560984	1.0001990781795642	0.6791850557959778	0.0	0.5754866054679373	5.7220781660757165	0.4410914127124666	0.0	0.4031259003552591	0.0	0.5631337191126797	0.0	0.6479306033467505	2.214343991288783	0.0	0.19638797952569523	1.0870194414201464	0.1758860678756257	1.5935741625676647	0.28682556748236876	5.8895784066843495	0.438747415223588	0.0	4.66930654409219	0.0	5.661816027685215	0.970072473783306	0.7347022509478413	0.9066312719145819	0.4277220127886945	6.375259486393788	1.889301031838803	0.0	1.68461320057101	0.0	4.901725698289428	4.713893512096236	1.144169091395894	3.537995002177353
hsa-mir-185	7.796208146011976	5.133202025836627	5.622471765670547	6.944489152929704	5.857784899645931	6.3647648896837925	6.794522699810971	7.1001113082313205	5.630138669387568	6.518609868272168	6.777112008587742	6.112660458090209	6.88898129220243	5.372726554740298	5.117530029143027	4.974022077473168	7.225035219256853	6.646039152797357	6.054124148221641	6.47261361187281	6.425173614402556	7.170523405407922	7.58355493867402	7.289139779691448	5.751035926731934	7.681188898899591	6.971683563297026	4.489058809170971	4.962445282109188	8.030540912839538	5.340472008751617	6.7590225861294435	6.397866745641195	7.200515260561472	6.786912086763833	6.720472170707327	5.798185962019687	8.177617853813214	5.8296374772168775	6.63796841229966	5.033853102826277	5.326306048269688	7.309736074686497	5.085067932660435	5.589200768128709	6.02519547462741	6.493777521594368	6.744902910335833	7.664432101947257	6.53790256116865	5.907560451696296	7.739930115853471	5.624017817339245	7.92520910116935	6.977930970190105	6.223045588888608	7.9130384708627854	5.128641328384768	8.003302564139814	6.379086020576567	6.985551513464955	6.6812033508749735	7.065838559640474	6.659399745412021	7.8668880717313	6.8712799733384955	6.791120317024943	7.382014754270764	6.8679914959281065	7.549352121828519	6.631153361108124	5.587064028003928	5.34254638993916	5.344477507376716	6.189365985665226	5.090266496561107	7.179481799969988	4.896738493411742	7.767601848133245	5.459350104064678	6.779988619957997	8.030025278318385	5.434593102171483	6.939050850250193	6.346126622332781	7.937289783885225	6.55347687276493	5.61468964624325	5.812729654074414	7.12689269742544	5.338608109584915
hsa-mir-186	6.55906648280594	7.072563474771584	6.390141435078486	6.024062827002134	7.249418129112806	6.611777547493787	7.596297003673066	6.782819886688419	6.913718940633774	6.151123890695823	6.126865839194985	6.005515933184479	6.447078778237569	6.9367187041099125	6.801473706702282	6.49979656360519	6.772600979434707	7.281654523537643	7.272518545051473	6.432561058249039	6.185063168583943	6.560920309942793	6.856410475961852	6.9527774786126395	7.095517317971334	7.233653121973341	7.357714641722599	7.133560196820381	6.73721743067143	7.156271542412366	6.883728159164041	5.658615266579261	6.760881360627458	6.601796946069849	6.658533753397147	6.08077325763862	6.123308437055288	7.182591986604612	5.576937895853496	5.876854215378781	6.749480527618894	6.954422493276541	6.546990291773159	6.889126431378048	6.763246393429883	6.48280479509382	5.937155967828944	6.946190988169495	6.819038770125349	5.713065542743478	6.207987857163764	6.833457919253561	7.105369536435373	7.079880076109817	6.870837513147832	6.246749850710191	6.6203293708473465	6.9598771596244875	6.922234783676382	6.121138273547762	6.51705683111159	6.668834648573456	6.902706489255586	6.707490211192122	6.714652602507706	8.259229737617432	6.990215868392879	6.5948780596517445	6.767353781670324	7.460809922382408	7.012798232802082	6.34097063064454	6.886162059913043	6.815115394015865	5.92160611265377	6.74979163705972	7.479708749843648	6.61976449996887	8.241660068964656	7.137333679446561	6.583472539698369	6.362344340063243	6.723030887461726	6.442384019689486	6.606202380873304	7.417926115765971	6.918054278597557	7.1891323735471175	7.071272761735199	6.503915031298969	6.852047230027289
hsa-mir-187	9.582693330237626	7.216705995616913	6.119186330790551	5.89554341399337	3.2241847835211246	6.177400022852826	5.193412798792572	7.402064358279864	2.2330290574451848	8.65955115638701	7.351529138642326	2.747371071217336	8.841971701005756	2.104570156208667	7.771463197025372	4.1265955362218785	7.304369183817241	2.3354252290800868	2.206982292480343	3.687936120646637	4.408291896862056	5.566209307958116	8.333667190333585	9.550105822890039	8.452623873555153	8.120128534283738	9.569576472990386	3.219658450087341	2.5970951415101617	6.034907266538504	5.544257458767518	7.198683750283436	7.850913547808296	2.9007076319077187	8.709386022920775	7.288667067703332	6.493157584355344	8.651430424275393	5.215675335399091	6.719625574639676	4.83907662372984	3.236401997448858	8.370552501975796	5.361748746773006	1.9484775030074428	7.804519760594735	6.08315314830536	7.768582923407796	10.930226283940623	8.543319007884488	7.29995962698424	7.661547697007191	5.945362598361828	8.116740764774915	6.239419733768553	7.487648411906847	7.472717414638679	4.722190738552508	10.632169942187184	8.12628058858444	7.055398627433237	6.961728181459671	9.783366185141455	7.675338813261592	9.266373409385178	0.892691774620728	2.922600718974586	7.1078021653139665	7.67996489025328	8.477325676360467	7.018423168564963	7.3221635775998175	5.910439584706071	1.942389137903709	9.001727626601731	1.7188385546153735	9.54452832534144	5.848620837410305	2.32985380274724	4.36384396755307	8.922648608275367	9.239820921029711	3.7885360049674093	9.101325158964015	3.6146443619399498	7.8017771992868	9.121473816503363	3.6069521745188142	6.573720888015707	5.808991400907234	4.506577316546383
hsa-mir-188	3.238556071053035	5.33624424887401	2.733453915677219	4.470158799525062	3.8545634344762605	3.20986209731377	2.861727332836834	3.386068305325445	4.738917826060567	3.4801464438715266	3.619007144175695	3.6209206547272297	3.5425499028376586	3.929246571090637	4.441421528948747	4.520835447614822	2.730794487176933	1.9384356060559431	4.003018294733697	3.143255118413566	3.2787649302125645	3.0330968054548197	3.725464368048203	2.5521517707457892	4.15354708676422	3.6298847538021404	4.773280231098874	2.4639232049252957	4.3888886683337756	5.16796103895917	4.225712901510911	4.84119230300871	3.1035298670860048	5.893225434654716	3.8915400220777348	1.1245087914641603	3.2087177935882756	3.196327069888573	3.903800883876396	2.4350084485916814	4.570164160209427	4.274191127775327	3.6597936370181654	4.1841623663416865	2.6321283603790744	3.197411883671713	3.2348138297628846	4.069621833291608	4.0396039477292875	2.683528036495064	3.6185575875255744	3.775913581885945	4.142079684138729	4.476113798429138	3.0382289637386606	4.488652472325494	2.944695430794755	4.288969916793867	5.031656193536414	4.528913199584226	2.8328979110001953	4.230466115180141	4.203814210596963	3.669192121549518	4.3110711723215065	2.806624321206334	2.7315775388147854	2.709599657021614	3.9387955858032404	4.459735077295048	3.0112925666506296	2.310094608873561	3.7570587799048214	4.5146754292336375	3.696316936158365	2.9160466381300174	4.10166873151314	3.7276508359428604	4.320989460755849	5.310382368270712	3.263162138802444	6.772991282499222	2.5778430561946664	3.4653862995174887	1.9607763529208238	3.4660548876149377	4.143989982639609	4.074200047294083	3.4579190127133006	2.442905288798281	3.893630045632717
hsa-mir-18a	1.6367396835715933	2.819948112740179	1.1224600257145148	2.387593596194301	1.9780832122618925	2.1195743079919542	3.499944210174777	1.5442262021052366	2.1351296499813155	1.9956527481142408	3.3328190490986183	1.2612190751913679	2.699993745473435	1.2892761610451704	2.9834993074688456	2.2324167058178275	2.386440708387082	4.705501401983445	2.551013416952777	1.7788809763480526	1.2700277243634022	2.360979994703261	2.4179110989266084	1.2570251054475028	0.9445548858259224	3.238259354200239	0.9158329250997439	2.064378647774091	1.7651396484189903	1.596210035746121	2.614152443966052	1.63899269768276	1.478766837204859	0.7390669353721063	1.8526201412009022	1.8106816480925845	1.474251719560797	3.4069880200161275	0.4767694650580884	0.9470541672354794	2.460045813658102	1.8695816539198054	0.812103869023555	2.448297323880696	1.847876676958573	1.7247541594961247	1.7672356990743483	2.892096433456748	2.261104713497257	0.5258724314775117	0.6326181429522049	3.6919709272052708	2.6442866257570707	2.755226655929679	1.5626766635037552	0.754890921880994	2.5611555204971737	2.039885172627883	2.8236925072224723	0.7696490414918863	2.0785090747770187	1.4605391831783343	2.0368851885778363	2.461594825533653	2.855214139934702	3.439798643697418	1.7731190517169855	1.7369169745240827	1.6998594160883977	3.046291807141729	1.4676530196744522	2.028337170814723	2.1550643079973697	1.7269515092473542	1.5819860379423045	1.619860892596423	0.8784130343270723	1.949743338373419	2.154511921488903	1.4988375293287526	1.1151777716363471	1.0252577642804974	1.854408242852875	2.0989938398274113	1.550150071048809	4.117158503022405	1.2569756067718367	2.50083467900719	2.7289799291063344	2.009157237160997	1.3915290837390637
hsa-mir-18b	0.5546428749910789	0.8136650527977294	0.0	0.369516736303775	0.4639519688473367	0.7390971875547369	1.1462159608294353	0.328296501197338	0.4969674472950722	0.5342558749292876	1.1134077970514027	0.0	0.0	0.270580370178494	1.074124503625408	0.4414707311165316	0.26467453879393166	0.8555105792407885	0.5381765754668586	0.6232628819055877	0.3048345897586252	0.5215473004591765	0.40247661405377566	0.0	0.0	0.8357583770736083	0.9158329250997439	0.2694222026125024	0.17154888240338334	0.4519690942638057	0.664886920425609	0.23414198159720906	0.2908820301131052	0.29046215172903234	0.0	0.1985368995255441	0.5704794466323123	0.9713923561860578	0.0	0.3009823485775312	0.4489590805434435	0.8542510394593944	0.0	0.816454713005101	0.5193234961223582	1.0340994779006747	0.0	0.3421507798252972	0.34592997734363995	0.19736344238604783	0.18598576089883995	1.3496823185889821	0.6782639511071782	0.8075255621790668	0.0	0.0	0.4079367816285236	0.3207388241267981	1.9489913688093006	0.16024384702130406	0.0	0.322276607910563	0.9671317094894053	0.4443066130626303	1.1862266984998941	0.5143172160254647	0.4885016410872327	0.19638797952569523	0.0	1.737188329085826	0.0	0.0	0.7820386172006335	0.438747415223588	0.0	0.0	1.285209846698367	0.5628417280662257	0.25312762627819196	0.5830771095691751	0.0	0.0	0.6071120137756167	0.825972819754076	0.4020814430647525	1.2404944641348667	0.0	0.551897896754382	0.6274443507032511	0.6826577891623866	0.45908428078620245
hsa-mir-1908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1734664749570193	0.141185562709475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17154888240338334	0.0	0.0	0.0	0.0	0.0	0.3347467423642003	0.0	0.0	0.2142765290942287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30886991704127376	0.0	0.0	0.27995736186631126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-1909	0.0	0.0	0.0	0.0	0.13070555465116024	0.0	0.0	0.0	0.141185562709475	0.0	0.0	0.0	0.22874112912561448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1489015743954256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2183385287768078	0.0	0.0	0.0	0.21559784069641086	0.0	0.0	0.0	0.0	0.0	0.18183913924724993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14942717148429244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
